Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F
Date,,,,,,
2007-09-17 00:00:00+00:00,731.4000244140625,731.4000244140625,732.4000244140625,715.7999877929688,719.0999755859375,170
2007-09-24 00:00:00+00:00,742.7999877929688,742.7999877929688,745.7000122070312,727.4000244140625,732.0999755859375,26956
2007-10-01 00:00:00+00:00,741.2999877929688,741.2999877929688,747.4000244140625,724.2999877929688,745.0999755859375,1047
2007-10-08 00:00:00+00:00,748.7000122070312,748.7000122070312,750.4000244140625,732.4000244140625,735.2000122070312,715
2007-10-15 00:00:00+00:00,764.0,764.0,765.7999877929688,756.0999755859375,758.0,556
2007-10-22 00:00:00+00:00,783.9000244140625,783.9000244140625,783.4000244140625,751.9000244140625,766.7000122070312,213
2007-10-29 00:00:00+00:00,805.7000122070312,805.7000122070312,806.5,780.7000122070312,793.7999877929688,197
2007-11-05 00:00:00+00:00,832.5,832.5,841.2999877929688,804.2000122070312,804.5999755859375,39
2007-11-12 00:00:00+00:00,785.7000122070312,785.7000122070312,817.0,785.7000122070312,803.9000244140625,20
2007-11-19 00:00:00+00:00,824.0,824.0,824.0,777.5999755859375,777.5999755859375,23
2007-11-26 00:00:00+00:00,782.2000122070312,782.2000122070312,826.0,778.4000244140625,826.0,239261
2007-12-03 00:00:00+00:00,794.4000244140625,794.4000244140625,805.0,777.0,783.9000244140625,5592
2007-12-10 00:00:00+00:00,793.2999877929688,793.2999877929688,815.9000244140625,789.5999755859375,799.2999877929688,1308
2007-12-17 00:00:00+00:00,811.5999755859375,811.5999755859375,812.5,788.4000244140625,793.5,433
2007-12-24 00:00:00+00:00,839.5999755859375,839.5999755859375,840.2000122070312,809.7999877929688,811.5,344
2007-12-31 00:00:00+00:00,863.0999755859375,863.0999755859375,865.5,843.2000122070312,843.2000122070312,343
2008-01-07 00:00:00+00:00,896.0999755859375,896.0999755859375,899.7000122070312,857.4000244140625,860.9000244140625,262
2008-01-14 00:00:00+00:00,880.7999877929688,880.7999877929688,907.2999877929688,871.0,907.2999877929688,333
2008-01-21 00:00:00+00:00,910.5,910.5,910.5,863.2000122070312,878.7000122070312,91
2008-01-28 00:00:00+00:00,908.7000122070312,908.7000122070312,936.2999877929688,903.7000122070312,916.5999755859375,232978
2008-02-04 00:00:00+00:00,918.4000244140625,918.4000244140625,920.0,884.7000122070312,903.7000122070312,3201
2008-02-11 00:00:00+00:00,902.7999877929688,902.7999877929688,926.9000244140625,897.2000122070312,920.7000122070312,804
2008-02-18 00:00:00+00:00,944.7000122070312,944.7000122070312,953.4000244140625,900.5,904.2999877929688,1048
2008-02-25 00:00:00+00:00,972.0999755859375,972.0999755859375,973.0999755859375,931.2999877929688,946.5,1028
2008-03-03 00:00:00+00:00,972.2000122070312,972.2000122070312,992.7000122070312,963.7999877929688,984.2000122070312,254
2008-03-10 00:00:00+00:00,998.2000122070312,998.2000122070312,1004.5999755859375,964.7000122070312,975.5,147
2008-03-17 00:00:00+00:00,919.5999755859375,919.5999755859375,1014.5999755859375,917.7000122070312,1005.0,230
2008-03-24 00:00:00+00:00,930.5999755859375,930.5999755859375,951.7000122070312,915.2000122070312,915.5,209821
2008-03-31 00:00:00+00:00,909.0,909.0,940.0999755859375,871.7999877929688,931.0,12814
2008-04-07 00:00:00+00:00,923.5999755859375,923.5999755859375,939.2000122070312,904.0999755859375,915.2999877929688,3431
2008-04-14 00:00:00+00:00,912.2000122070312,912.2000122070312,948.7000122070312,907.2000122070312,917.0,836
2008-04-21 00:00:00+00:00,887.2000122070312,887.2000122070312,924.5999755859375,878.0999755859375,922.5,1342
2008-04-28 00:00:00+00:00,856.0999755859375,856.0999755859375,893.7999877929688,849.5999755859375,887.0,597
2008-05-05 00:00:00+00:00,884.5,884.5,884.7000122070312,861.2000122070312,861.2000122070312,221
2008-05-12 00:00:00+00:00,899.0,899.0,904.2000122070312,862.7999877929688,879.2000122070312,320
2008-05-19 00:00:00+00:00,925.5999755859375,925.5999755859375,925.5999755859375,905.0,905.0,9
2008-05-26 00:00:00+00:00,887.2999877929688,887.2999877929688,925.5999755859375,868.5999755859375,916.9000244140625,221213
2008-06-02 00:00:00+00:00,895.4000244140625,895.4000244140625,901.0,865.4000244140625,887.2999877929688,5393
2008-06-09 00:00:00+00:00,870.2999877929688,870.2999877929688,908.9000244140625,858.2000122070312,900.7000122070312,3029
2008-06-16 00:00:00+00:00,901.2999877929688,901.2999877929688,907.2999877929688,871.2999877929688,872.5,332
2008-06-23 00:00:00+00:00,929.2999877929688,929.2999877929688,927.5999755859375,876.4000244140625,903.4000244140625,564
2008-06-30 00:00:00+00:00,931.7999877929688,931.7999877929688,945.7999877929688,922.2999877929688,927.7000122070312,425
2008-07-07 00:00:00+00:00,959.5,959.5,965.7000122070312,915.4000244140625,931.4000244140625,285
2008-07-14 00:00:00+00:00,957.2999877929688,957.2999877929688,986.2000122070312,955.0,964.7000122070312,107
2008-07-21 00:00:00+00:00,926.5999755859375,926.5999755859375,974.9000244140625,920.9000244140625,964.5,290
2008-07-28 00:00:00+00:00,909.0,909.0,931.0999755859375,893.2999877929688,928.7999877929688,251481
2008-08-04 00:00:00+00:00,857.7999877929688,857.7999877929688,915.2999877929688,851.0999755859375,912.7000122070312,5173
2008-08-11 00:00:00+00:00,786.0,786.0,863.4000244140625,780.9000244140625,858.2999877929688,741
2008-08-18 00:00:00+00:00,827.4000244140625,827.4000244140625,836.5999755859375,789.5999755859375,792.0,277
2008-08-25 00:00:00+00:00,829.2999877929688,829.2999877929688,842.5999755859375,819.7999877929688,819.7999877929688,1228
2008-09-01 00:00:00+00:00,797.5999755859375,797.5999755859375,840.7000122070312,790.7999877929688,829.9000244140625,374
2008-09-08 00:00:00+00:00,760.2999877929688,760.2999877929688,813.2000122070312,739.0,811.0,210
2008-09-15 00:00:00+00:00,860.5999755859375,860.5999755859375,910.9000244140625,764.0,778.0999755859375,218
2008-09-22 00:00:00+00:00,882.9000244140625,882.9000244140625,908.0999755859375,879.5,888.7999877929688,14176
2008-09-29 00:00:00+00:00,828.9000244140625,828.9000244140625,919.0,823.0,871.2999877929688,4816
2008-10-06 00:00:00+00:00,855.4000244140625,855.4000244140625,925.7000122070312,826.0,828.7999877929688,1041
2008-10-13 00:00:00+00:00,785.0999755859375,785.0999755859375,861.0999755859375,773.7999877929688,861.0999755859375,443
2008-10-20 00:00:00+00:00,729.0999755859375,729.0999755859375,803.7999877929688,681.0,803.7999877929688,482
2008-10-27 00:00:00+00:00,716.7999877929688,716.7999877929688,774.0,712.0,742.7999877929688,405
2008-11-03 00:00:00+00:00,733.2000122070312,733.2000122070312,760.0,726.0,728.7999877929688,115
2008-11-10 00:00:00+00:00,742.4000244140625,742.4000244140625,753.5999755859375,707.0,749.0,1083
2008-11-17 00:00:00+00:00,791.7000122070312,791.7000122070312,784.0999755859375,734.0,741.9000244140625,159
2008-11-24 00:00:00+00:00,816.2000122070312,816.2000122070312,824.0,806.7999877929688,819.9000244140625,376422
2008-12-01 00:00:00+00:00,750.5,750.5,817.2999877929688,740.0,817.2000122070312,6117
2008-12-08 00:00:00+00:00,818.9000244140625,818.9000244140625,832.0999755859375,754.2000122070312,755.0,1351
2008-12-15 00:00:00+00:00,836.4000244140625,836.4000244140625,880.7999877929688,824.0,828.0,1013
2008-12-22 00:00:00+00:00,870.4000244140625,870.4000244140625,872.4000244140625,835.0,848.5,518
2008-12-29 00:00:00+00:00,878.7999877929688,878.7999877929688,883.5999755859375,858.4000244140625,882.9000244140625,646
2009-01-05 00:00:00+00:00,854.2999877929688,854.2999877929688,883.5,837.7000122070312,882.0,627
2009-01-12 00:00:00+00:00,839.2999877929688,839.2999877929688,844.4000244140625,805.5999755859375,844.4000244140625,177
2009-01-19 00:00:00+00:00,895.2999877929688,895.2999877929688,899.0999755859375,824.0,838.7000122070312,166
2009-01-26 00:00:00+00:00,927.2999877929688,927.2999877929688,930.2999877929688,874.2000122070312,907.2999877929688,214404
2009-02-02 00:00:00+00:00,913.9000244140625,913.9000244140625,928.7999877929688,889.7999877929688,924.2999877929688,6240
2009-02-09 00:00:00+00:00,941.5,941.5,952.7999877929688,891.7999877929688,910.0,2600
2009-02-16 00:00:00+00:00,1001.7999877929688,1001.7999877929688,1004.9000244140625,937.2999877929688,939.5,2482
2009-02-23 00:00:00+00:00,941.5,941.5,996.5,928.0999755859375,995.5999755859375,2894
2009-03-02 00:00:00+00:00,942.0999755859375,942.0999755859375,963.2000122070312,900.0999755859375,945.0,1440
2009-03-09 00:00:00+00:00,929.7999877929688,929.7999877929688,940.5,892.0999755859375,940.5,1366
2009-03-16 00:00:00+00:00,955.7999877929688,955.7999877929688,960.7999877929688,885.0,926.4000244140625,690
2009-03-23 00:00:00+00:00,923.0,923.0,952.5999755859375,920.7999877929688,950.7000122070312,108556
2009-03-30 00:00:00+00:00,895.5999755859375,895.5999755859375,932.5,891.2999877929688,924.5999755859375,74904
2009-04-06 00:00:00+00:00,882.2000122070312,882.2000122070312,895.0,865.0999755859375,895.0,1952
2009-04-13 00:00:00+00:00,867.4000244140625,867.4000244140625,899.4000244140625,865.0,882.5,2289
2009-04-20 00:00:00+00:00,913.5999755859375,913.5999755859375,913.5999755859375,866.0999755859375,868.7999877929688,1887
2009-04-27 00:00:00+00:00,887.5999755859375,887.5999755859375,918.0,881.2999877929688,918.0,3014
2009-05-04 00:00:00+00:00,914.4000244140625,914.4000244140625,924.0,885.7999877929688,885.7999877929688,402
2009-05-11 00:00:00+00:00,930.9000244140625,930.9000244140625,931.5999755859375,913.0999755859375,913.0999755859375,143
2009-05-18 00:00:00+00:00,958.5,958.5,958.7000122070312,918.7000122070312,929.5999755859375,292
2009-05-25 00:00:00+00:00,978.7999877929688,978.7999877929688,980.4000244140625,944.0,953.0,233216
2009-06-01 00:00:00+00:00,961.7000122070312,961.7000122070312,990.2999877929688,954.0,978.7999877929688,7729
2009-06-08 00:00:00+00:00,940.0999755859375,940.0999755859375,966.0,935.7999877929688,958.0,2711
2009-06-15 00:00:00+00:00,935.5999755859375,935.5999755859375,942.0,926.9000244140625,938.5,600
2009-06-22 00:00:00+00:00,940.7000122070312,940.7000122070312,946.0,917.2999877929688,925.0,1160
2009-06-29 00:00:00+00:00,930.7000122070312,930.7000122070312,944.2000122070312,925.2999877929688,940.2000122070312,728
2009-07-06 00:00:00+00:00,912.2000122070312,912.2000122070312,933.5,905.5999755859375,933.5,320
2009-07-13 00:00:00+00:00,937.2000122070312,937.2000122070312,941.0,908.4000244140625,911.5,258
2009-07-20 00:00:00+00:00,952.7999877929688,952.7999877929688,954.5,945.7999877929688,954.0999755859375,215
2009-07-27 00:00:00+00:00,953.7000122070312,953.7000122070312,958.0999755859375,927.2000122070312,955.0999755859375,176472
2009-08-03 00:00:00+00:00,957.2999877929688,957.2999877929688,971.0999755859375,950.7999877929688,952.5999755859375,5093
2009-08-10 00:00:00+00:00,947.0,947.0,960.0999755859375,942.0999755859375,955.0,848
2009-08-17 00:00:00+00:00,953.2000122070312,953.2000122070312,957.5999755859375,931.5,947.4000244140625,686
2009-08-24 00:00:00+00:00,957.0,957.0,962.2000122070312,940.2999877929688,953.5,844
2009-08-31 00:00:00+00:00,994.9000244140625,994.9000244140625,995.7999877929688,944.7999877929688,959.5,233
2009-09-07 00:00:00+00:00,1004.9000244140625,1004.9000244140625,1011.9000244140625,987.2999877929688,993.5,423
2009-09-14 00:00:00+00:00,1009.2000122070312,1009.2000122070312,1019.7999877929688,994.9000244140625,1002.9000244140625,375
2009-09-21 00:00:00+00:00,990.2000122070312,990.2000122070312,1019.4000244140625,986.7000122070312,1003.7000122070312,498
2009-09-28 00:00:00+00:00,1003.2000122070312,1003.2000122070312,1009.0,984.7000122070312,993.2000122070312,14594
2009-10-05 00:00:00+00:00,1047.800048828125,1047.800048828125,1060.4000244140625,1003.0,1004.0999755859375,875
2009-10-12 00:00:00+00:00,1050.699951171875,1050.699951171875,1070.199951171875,1043.699951171875,1049.0,787
2009-10-19 00:00:00+00:00,1055.5999755859375,1055.5999755859375,1066.199951171875,1047.5,1053.5999755859375,712
2009-10-26 00:00:00+00:00,1039.699951171875,1039.699951171875,1055.5999755859375,1028.0,1055.5999755859375,865
